Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Time_Steps,Grid_hz,DIR,Vslack_pu,Commands>,Table_Data,Grid_MVA_v,Grid_X2R_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Infinite_Grid_v,Post_Init_Duration_s,Grid_Hz_t,Grid_Hz_v,Grid_Hz_r
,,s52511_GridHz_075,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,750.0,350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9834550193448953,,"[[""Filename/Int. Ref."",""s52511_GridHz_075""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0381585394210056,0.9834550193448953,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_076,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,110.0,-350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.011217459805089,,"[[""Filename/Int. Ref."",""s52511_GridHz_076""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0381585394210056,1.011217459805089,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_077,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,550.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9719754378195188,,"[[""Filename/Int. Ref."",""s52511_GridHz_077""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0381585394210056,0.9719754378195188,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_078,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,1100.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0283428232692884,,"[[""Filename/Int. Ref."",""s52511_GridHz_078""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_079,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,750.0,350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0283428232692884,,"[[""Filename/Int. Ref."",""s52511_GridHz_079""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_080,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,110.0,-350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0553343272040216,,"[[""Filename/Int. Ref."",""s52511_GridHz_080""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0375,1.0553343272040216,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_081,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,550.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0177044282437946,,"[[""Filename/Int. Ref."",""s52511_GridHz_081""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0375,1.0177044282437946,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_082,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,1100.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0730051213830294,,"[[""Filename/Int. Ref."",""s52511_GridHz_082""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0730051213830294,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_083,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,750.0,350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0730051213830294,,"[[""Filename/Int. Ref."",""s52511_GridHz_083""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0730051213830294,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_084,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,110.0,-350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0992892476307883,,"[[""Filename/Int. Ref."",""s52511_GridHz_084""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0992892476307883,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_085,Fdroop[-1.5hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,550.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0631306848340123,,"[[""Filename/Int. Ref."",""s52511_GridHz_085""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",3000.0,5.0,1.0368414605789944,1.0631306848340123,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_086,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,1100.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_086""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_087,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,750.0,350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_087""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_088,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,110.0,-350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.007574525751822,,"[[""Filename/Int. Ref."",""s52511_GridHz_088""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0381585394210056,1.007574525751822,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_089,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,550.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,0.9632903121321066,,"[[""Filename/Int. Ref."",""s52511_GridHz_089""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0381585394210056,0.9632903121321066,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_090,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,1100.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0410003819924034,,"[[""Filename/Int. Ref."",""s52511_GridHz_090""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0375,1.0410003819924034,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_091,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,750.0,350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0410003819924034,,"[[""Filename/Int. Ref."",""s52511_GridHz_091""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0375,1.0410003819924034,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_092,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,110.0,-350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.059538753959916,,"[[""Filename/Int. Ref."",""s52511_GridHz_092""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0375,1.059538753959916,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_093,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0375,1.0375,0.0,550.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.017388611395214,,"[[""Filename/Int. Ref."",""s52511_GridHz_093""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0375,1.017388611395214,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_094,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,1100.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0931360153487637,,"[[""Filename/Int. Ref."",""s52511_GridHz_094""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0931360153487637,1100.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_095,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,750.0,350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0931360153487637,,"[[""Filename/Int. Ref."",""s52511_GridHz_095""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0931360153487637,750.0,350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_096,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,110.0,-350.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.1113588647579506,,"[[""Filename/Int. Ref."",""s52511_GridHz_096""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.1113588647579506,110.0,-350.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_097,Fdroop[-1.5hz],Droop,,2500.0,5.0,1.0368414605789944,1.04125,-0.3,550.0,0.0,"[0, 1, 37.0]","[50, 48.5, 48.5]",CSR_S52511,1.0711274481551043,,"[[""Filename/Int. Ref."",""s52511_GridHz_097""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""Fdroop[-1.5hz]""]]",2500.0,5.0,1.0368414605789944,1.0711274481551043,550.0,0.0,0,37.0,"[0, 1, 37.0]","[50, 48.5, 48.5]","[true, true, true]"
,,s52511_GridHz_098,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,1100.0,0.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.9834550193448953,,"[[""Filename/Int. Ref."",""s52511_GridHz_098""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0381585394210056,0.9834550193448953,1100.0,0.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_099,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,750.0,350.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.9834550193448953,,"[[""Filename/Int. Ref."",""s52511_GridHz_099""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0381585394210056,0.9834550193448953,750.0,350.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_100,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,110.0,-350.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.011217459805089,,"[[""Filename/Int. Ref."",""s52511_GridHz_100""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0381585394210056,1.011217459805089,110.0,-350.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_101,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0381585394210056,1.03375,0.3,550.0,0.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.9719754378195188,,"[[""Filename/Int. Ref."",""s52511_GridHz_101""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0381585394210056,0.9719754378195188,550.0,0.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_102,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,1100.0,0.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0283428232692884,,"[[""Filename/Int. Ref."",""s52511_GridHz_102""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0375,1.0283428232692884,1100.0,0.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_103,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,750.0,350.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0283428232692884,,"[[""Filename/Int. Ref."",""s52511_GridHz_103""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0375,1.0283428232692884,750.0,350.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_104,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,110.0,-350.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0553343272040216,,"[[""Filename/Int. Ref."",""s52511_GridHz_104""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0375,1.0553343272040216,110.0,-350.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_105,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0375,1.0375,0.0,550.0,0.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0177044282437946,,"[[""Filename/Int. Ref."",""s52511_GridHz_105""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0375""],[""Qpoc [.pu]"",""0.0""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0375,1.0177044282437946,550.0,0.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_106,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,1100.0,0.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0730051213830294,,"[[""Filename/Int. Ref."",""s52511_GridHz_106""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0368414605789944,1.0730051213830294,1100.0,0.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_107,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,750.0,350.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0730051213830294,,"[[""Filename/Int. Ref."",""s52511_GridHz_107""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0368414605789944,1.0730051213830294,750.0,350.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_108,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,110.0,-350.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0992892476307883,,"[[""Filename/Int. Ref."",""s52511_GridHz_108""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""110.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0368414605789944,1.0992892476307883,110.0,-350.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_109,DeadBand[0.0135hz],Droop,,3000.0,5.0,1.0368414605789944,1.04125,-0.3,550.0,0.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0631306848340123,,"[[""Filename/Int. Ref."",""s52511_GridHz_109""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0413""],[""Qpoc [.pu]"",""-0.3""],[""Pwind [MW]"",""550.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",3000.0,5.0,1.0368414605789944,1.0631306848340123,550.0,0.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_110,DeadBand[0.0135hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,1100.0,0.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_110""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,1100.0,0.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_111,DeadBand[0.0135hz],Droop,,2500.0,5.0,1.0381585394210056,1.03375,0.3,750.0,350.0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,0.988691498377554,,"[[""Filename/Int. Ref."",""s52511_GridHz_111""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0337""],[""Qpoc [.pu]"",""0.3""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Test Type"",""DeadBand[0.0135hz]""]]",2500.0,5.0,1.0381585394210056,0.988691498377554,750.0,350.0,0,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
