Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Time_Steps,Grid_hz,DIR,Vslack_pu,Commands>,Grid_MVA_v,Grid_X2R_v,Init_Vpoc_pu_v,Init_Qpoc_pu_v,En_SMIB_init_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Infinite_Grid_v,Post_Init_Duration_s,Grid_Hz_t,Grid_Hz_v,Grid_Hz_r
,,s52511_GridHz_145,DeadBand[-0.0135hz],Droop,,1500,10,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.1628107379683266,,1500,10,1.04125,-0.3,1,1.0368414605789944,1.1628107379683266,613.0,0,0,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_146,DeadBand[0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,1226.0,0,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_147,DeadBand[0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,876.0,350,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_148,DeadBand[0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,122.60000000000001,-350,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_149,DeadBand[0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,613.0,0,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_150,DeadBand[0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,1226.0,0,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_151,DeadBand[0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,876.0,350,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_152,DeadBand[0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,122.60000000000001,-350,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_153,DeadBand[0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,613.0,0,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_154,DeadBand[0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,1226.0,0,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_155,DeadBand[0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,876.0,350,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_156,DeadBand[0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,122.60000000000001,-350,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_157,DeadBand[0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 5]","[50, 50.0135, 50.0135]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,613.0,0,1,5.0,"[0, 1, 5]","[50, 50.0135, 50.0135]","[true, true, true]"
,,s52511_GridHz_158,DeadBand[-0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,1226.0,0,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_159,DeadBand[-0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,876.0,350,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_160,DeadBand[-0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,122.60000000000001,-350,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_161,DeadBand[-0.0135hz],Droop,,-1,-1,1.0381585394210056,1.03375,0.3,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.03375,,-1,-1,1.03375,0.3,1,1.0381585394210056,1.03375,613.0,0,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_162,DeadBand[-0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,1226.0,0,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_163,DeadBand[-0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,876.0,350,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_164,DeadBand[-0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,122.60000000000001,-350,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_165,DeadBand[-0.0135hz],Droop,,-1,-1,1.0375,1.0375,0.0,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.0375,,-1,-1,1.0375,0.0,1,1.0375,1.0375,613.0,0,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_166,DeadBand[-0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,1226.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,1226.0,0,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_167,DeadBand[-0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,876.0,350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,876.0,350,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_168,DeadBand[-0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,122.60000000000001,-350,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,122.60000000000001,-350,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
,,s52511_GridHz_169,DeadBand[-0.0135hz],Droop,,-1,-1,1.0368414605789944,1.04125,-0.3,613.0,0,"[0, 1, 5]","[50, 49.9865, 49.9865]",CSR_S52511,1.04125,,-1,-1,1.04125,-0.3,1,1.0368414605789944,1.04125,613.0,0,1,5.0,"[0, 1, 5]","[50, 49.9865, 49.9865]","[true, true, true]"
